respondant_num,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Satisf,DM2,DM11
5078,1,1,3,19,132,13000,1,1,100000,1,100000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,4,3
5079,2,0,3,18,86,3060,1,1,2000,1,30000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,7,10
5080,1,4,0,16,174,28200,1,1,30000,1,30000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,3,2
5081,1,2,2,16,150,46040,1,0,150000,1,200000,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,9
5082,3,1,1,22,98,1000,1,0,200000,1,200000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,5,7
5083,3,0,2,20,132,12600,1,0,300000,1,350000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,2,5
5084,3,0,2,20,126,12000,1,0,300000,1,500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,4
5085,3,2,0,22,108,440,1,1,5000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,7,10
5086,2,2,1,21,32,2000,1,0,200000,0,400000,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,3,7
5087,3,0,2,23,72,1400,1,0,60000,1,100000,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,5
5088,3,2,0,19,94,4000,1,0,100000,1,100000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,3,9
5089,4,0,1,20,42,10200,1,1,50000,1,50000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,3,2
5090,0,3,2,18,132,16020,1,1,50000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,6,10
5091,3,1,1,16,108,6000,1,1,50000,0,300000,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,4
5092,3,2,0,22,102,10435,1,1,30000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,4,13
5093,0,3,2,13,180,14000,1,1,150000,1,300000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,7,1
5094,3,2,0,18,132,10000,1,0,100000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,7,4
5095,3,0,2,17,132,12100,1,0,100000,1,300000,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,15
5096,1,2,2,18,76,58000,1,1,300000,1,500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,4,1
5097,4,1,0,25,29,130,1,1,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,3,2
5098,4,0,1,21,120,0,1,1,20000,0,50000,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,4
5099,1,3,1,18,132,16000,0,1,50000,0,100000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,3,7
5100,2,2,1,23,108,2000,1,0,200000,1,300000,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,4,4
5101,1,3,1,16,74,6000,1,0,100000,0,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,7,4
5102,3,0,2,19,124,11000,0,0,500000,1,500000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,3,1
5103,0,3,2,13,216,50400,1,0,30000,1,500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,3
5104,1,4,0,14,132,20040,1,1,10000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,6,10
5105,1,4,0,16,132,10000,0,0,50000,0,100000,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,3,7
5106,2,3,0,16,120,17800,0,0,40000,1,50000,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,5,4
5107,4,0,1,19,132,43000,1,1,200000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,5,1
5108,3,0,2,19,84,23000,1,1,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,2,2
5109,0,3,2,14,96,10040,1,0,200000,1,400000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,6,4
5110,3,0,2,22,96,1200,0,1,20000,0,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,7
5111,3,1,1,20,96,22000,1,0,100000,1,100000,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,5,4
5112,5,0,0,17,132,10000,1,1,100000,1,100000,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,4,9
5113,3,1,1,23,72,5000,1,0,150000,1,150000,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,3,15
5114,4,1,0,18,120,8000,1,1,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,4,16
5115,2,1,2,18,73,4610,1,1,50000,1,50000,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,6,4
5116,2,1,2,18,132,40200,1,1,300000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,7
5117,2,2,1,13,204,72000,1,1,500000,1,500000,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,3,1
5118,1,2,2,20,236,18000,1,0,100000,0,1000000,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,4
5119,3,2,0,23,52,0,1,0,30000,0,50000,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,7
5120,2,3,0,20,84,7000,1,0,100000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,3,4
5121,3,1,1,23,70,0,1,0,30000,1,40000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,7
5122,1,3,1,12,1134,137000,1,1,50000,1,100000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,4,1
5123,4,0,1,24,84,0,1,0,100000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,2,4
5124,3,1,1,21,84,0,1,0,100000,1,600000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,2,7
5125,2,3,0,16,144,37200,0,0,20000,1,30000,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,4
5126,1,1,3,19,114,11000,1,1,1000000,1,1000000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,4,1
5127,1,2,2,21,88,14020,0,0,200000,1,200000,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,5,14
5128,5,0,0,22,56,0,1,0,30000,1,30000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,7
5129,2,3,0,16,2532,45200,1,1,100000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,7,2
5130,5,0,0,22,144,2600,1,0,200000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,3,1
5131,2,1,2,15,168,22000,1,1,200000,1,400000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,5,16
5132,2,1,2,19,102,26000,1,0,1000000,1,1500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,4,1
5133,0,3,2,17,108,24000,1,0,10000,0,50000,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,7,12
5134,3,1,1,19,102,19800,1,0,200000,1,300000,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,3,1
5135,1,4,0,18,96,13400,0,1,120000,1,200000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,3,1
5136,1,2,2,17,68,14000,0,0,50000,0,20000,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,9
5137,0,4,1,12,420,60000,1,1,1000000,1,1000000,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,15
5138,2,2,1,17,108,26400,1,1,100000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
5139,1,1,3,14,3030,615000,0,1,1000000,1,1000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,5,1
5140,1,4,0,16,126,21000,1,0,100000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,3,15
5141,3,0,2,17,156,18000,1,1,250000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1
5142,3,0,2,21,118,11000,1,1,500000,1,200000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,1
5143,4,0,1,24,76,0,1,0,150000,0,250000,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,2,4
5144,2,2,1,16,98,24020,1,1,300000,1,300000,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,4,1
5145,2,1,2,17,102,22000,1,1,20000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,1
5146,5,0,0,22,123,11800,1,0,500000,0,1000000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,2,1
5147,1,2,2,19,104,22000,1,1,150000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,3,1
5148,1,2,2,16,168,56200,1,1,500000,1,500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,5,1
5149,3,0,2,20,114,13200,1,1,400000,1,500000,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,9
5150,1,1,3,16,150,64000,1,1,200000,1,200000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,4,1
5151,4,0,1,19,86,12400,1,1,150000,1,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,6,9
5152,1,3,1,18,146,44000,0,1,100000,1,150000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,7,1
5153,0,2,3,18,112,42000,0,1,400000,1,400000,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,9
5154,5,0,0,25,154,0,1,0,50000,1,100000,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,9
5155,2,1,2,21,88,30000,1,1,300000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,2,9
5156,4,0,1,20,24,0,1,0,30000,1,50000,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,3,9
5157,0,1,4,19,84,3000,1,1,10000,1,30000,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,5,9
5158,3,2,0,20,108,2400,1,1,200000,1,200000,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,9
5159,4,1,0,19,36,3080,1,0,10000,1,20000,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,14
5160,3,0,2,16,102,34000,1,1,200000,1,300000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,4,9
5161,3,2,0,19,76,4000,1,0,50000,1,150000,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,2,14
5162,2,2,1,11,102,6820,1,0,5000,1,20000,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,14
5163,2,1,2,21,70,6000,1,1,150000,0,300000,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,2,9
5164,4,0,1,16,126,14000,1,0,100000,1,200000,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,9
5165,3,2,0,20,86,1200,1,0,30000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,7,14
5166,3,1,1,20,84,3580,1,0,100000,0,150000,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,14
5167,1,1,3,19,114,10000,1,1,250000,1,500000,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,2,9
5168,4,0,1,19,48,2000,1,1,10000,1,30000,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,14
5169,2,2,1,18,222,28000,1,0,10000,0,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,7,12
5170,2,2,1,19,90,19000,1,0,30000,1,50000,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,6,12
5171,0,4,1,19,138,19000,1,0,200000,1,200000,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,4,12
5172,0,2,3,15,216,40000,1,1,250000,1,250000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,5,9
5173,3,1,1,20,72,14000,1,0,10000,0,50000,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,4,12
5174,4,1,0,20,98,1400,1,0,30000,1,30000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,6,14
5175,3,0,2,15,78,6000,1,1,15000,1,15000,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,7,14
5176,3,0,2,19,240,52000,1,0,100000,0,200000,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,4,12
5177,1,0,4,16,126,2000,1,0,30000,1,50000,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,13
5178,1,3,1,20,74,2000,0,1,800000,1,800000,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,4,12
5179,3,0,2,18,162,29000,1,1,100000,1,100000,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,6,14
5180,1,2,2,18,90,10000,1,0,15000,0,30000,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,6,12
5181,4,1,0,16,114,5400,1,0,20000,1,100000,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,4,13
5182,1,4,0,18,372,20000,1,0,250000,1,250000,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3,12
5183,2,0,3,14,108,4600,1,1,15000,1,25000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,13
5184,3,1,1,18,102,10000,1,0,20000,0,50000,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,4,12
5185,3,0,2,14,174,5200,1,0,40000,1,50000,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,13
5186,4,0,1,16,114,0,1,0,10000,1,20000,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,7,12
5187,4,1,0,19,70,7500,1,0,150000,1,300000,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,5,14
5188,3,1,1,16,138,20000,1,1,200000,1,200000,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,6,12
5189,1,3,1,17,398,27000,1,1,100000,1,200000,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,4,13
5190,0,1,4,13,132,24000,1,0,100000,1,200000,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,5
5191,4,0,1,22,132,0,1,1,200000,0,300000,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,5,12
5192,0,2,3,15,228,40200,1,1,30000,1,300000,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,4,3
5193,2,2,1,20,78,10000,0,0,400000,1,400000,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,5,12
5194,3,2,0,19,96,10000,1,1,200000,1,200000,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,5,12
5195,0,4,1,16,120,6000,1,1,150000,1,150000,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,7,12
5196,0,2,3,14,120,28000,1,0,120000,1,150000,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,4,13
5197,3,2,0,23,68,0,1,0,50000,0,200000,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,2,9
5198,4,0,1,17,90,8000,1,0,30000,0,50000,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,5,12
5199,3,2,0,19,96,10000,1,0,300000,1,300000,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,4,12
5200,2,3,0,18,102,12000,1,0,100000,0,200000,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,5,16
5201,2,0,3,13,168,15000,1,0,300000,1,500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,3,3
5202,5,0,0,15,108,16000,1,0,50000,0,100000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,6,12
5203,3,0,2,12,198,32100,1,0,100000,1,200000,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,4,1
5204,0,1,4,21,82,0,1,0,10000,1,10000,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,7,12
5205,2,1,2,20,180,240,1,0,1000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,7,10
5206,2,1,2,23,96,3420,1,0,300000,1,400000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,2,14
5207,2,2,1,15,210,11039.8,1,0,5000,1,30000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,7,10
5208,3,2,0,18,72,24000,1,1,500000,1,500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,1
5209,2,0,3,12,144,30000,1,0,100000,1,100000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,4,9
5210,1,1,3,12,168,47000,1,1,300000,1,400000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,2,3
5211,3,1,1,21,112,2200,1,1,100000,1,100000,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,6,16
5212,2,3,0,18,82,5100,1,1,30000,1,10000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,6,10
5213,3,0,2,24,62,8000,1,1,200000,1,200000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,2,1
5214,1,1,3,16,132,34000,1,1,800000,1,500000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,4,1
5215,2,1,2,23,90,0,1,1,1000000,1,1000000,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,4,10
5216,2,0,3,20,168,12000,1,0,19800,1,50000,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1
5217,3,2,0,24,68,0,1,0,200000,1,200000,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,5,16
5218,2,2,1,18,78,12000,1,1,500000,1,500000,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,1
5219,1,1,3,17,1527,203440,1,1,300000,1,300000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,4,10
5220,3,0,2,20,96,10800,1,0,400000,1,400000,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,1
5221,3,1,1,19,86,3000,1,0,200000,1,300000,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,5,15
5222,0,3,2,19,192,8000,1,1,300000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,7,16
5223,2,1,2,19,138,22400,0,1,30000,1,30000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,5,2
5224,4,0,1,23,138,6200,1,1,250000,1,300000,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,3,1
5225,2,1,2,19,126,10000,1,1,300000,1,500000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,5,1
5226,4,0,1,18,120,4600,1,1,150000,1,200000,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,2,1
5227,2,1,2,20,112,16040,0,1,200000,1,200000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,5,13
5228,3,0,2,18,114,30000,1,0,200000,0,300000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,3,1
5229,5,0,0,23,56,20,1,1,40000,1,50000,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,16
5230,3,2,0,20,72,11000,1,1,250000,1,250000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,1
5231,1,2,2,21,82,6400,1,1,150000,1,200000,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,6,15
5232,0,2,3,14,144,20100,1,0,100000,1,150000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,6,3
5233,1,2,2,16,248,23000,1,1,300000,1,300000,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,2,13
5234,2,0,3,21,162,40000,1,0,500000,1,500000,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,2,1
5235,4,0,1,18,90,21000,1,1,200000,1,200000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,5,1
5236,4,0,1,23,46,6000,1,0,150000,1,150000,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,2,1
5237,3,0,2,23,78,5000,1,0,400000,1,400000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,2,16
5238,1,2,2,17,156,6700,1,1,200000,1,300000,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,3,10
5239,4,0,1,21,108,5000,1,1,20000,1,20000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,1
5240,3,2,0,22,84,2000,1,0,50000,1,100000,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,5,15
5241,2,3,0,21,78,8600,1,0,200000,1,200000,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,5,17
5242,3,0,2,21,72,1000,1,1,20000,0,100000,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
5243,3,0,2,23,84,6800,0,0,100000,1,100000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,2
5244,3,0,2,22,138,6000,1,0,500000,1,500000,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
5245,3,1,1,22,134,15000,1,1,400000,1,500000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,5,1
